species	sample_key	GTDB_214	sample	element_symbol	element_name	source
sanguinis	NA	NA	SAMEA104138645	tet(M)	tetracycline resistance ribosomal protection protein Tet(M)	atb
sanguinis	NA	NA	SAMEA111504673	mef(A)	macrolide efflux MFS transporter Mef(A)	atb
sanguinis	NA	NA	SAMEA111504673	msr(D)	ABC-F type ribosomal protection protein Msr(D)	atb
sanguinis	NA	NA	SAMEA114552321	tet(M)	tetracycline resistance ribosomal protection protein Tet(M)	atb
sanguinis	NA	NA	SAMEA4555988	msr(D)	ABC-F type ribosomal protection protein Msr(D)	atb
sanguinis	NA	NA	SAMEA4555988	mef(A)	macrolide efflux MFS transporter Mef(A)	atb
sanguinis	NA	NA	SAMEA5192272	erm(B)	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)	atb
sanguinis	NA	NA	SAMEA5192272	tet(M)	tetracycline resistance ribosomal protection protein Tet(M)	atb
sanguinis	NA	NA	SAMEA5192274	tet(M)	tetracycline resistance ribosomal protection protein Tet(M)	atb
sanguinis	NA	NA	SAMEA5979909	tet(M)	tetracycline resistance ribosomal protection protein Tet(M)	atb
sanguinis	NA	NA	SAMEA5979909	erm(B)	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)	atb
sanguinis	NA	NA	SAMN00828791	tet(M)	tetracycline resistance ribosomal protection protein Tet(M)	atb
sanguinis	NA	NA	SAMN01162043	tet(M)	tetracycline resistance ribosomal protection protein Tet(M)	atb
sanguinis	NA	NA	SAMN01162043	erm(B)	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)	atb
sanguinis	NA	NA	SAMN09631753	msr(D)	ABC-F type ribosomal protection protein Msr(D)	atb
sanguinis	NA	NA	SAMN09631753	mef(A)	macrolide efflux MFS transporter Mef(A)	atb
sanguinis	NA	NA	SAMN09631761	mef(A)	macrolide efflux MFS transporter Mef(A)	atb
sanguinis	NA	NA	SAMN09631761	msr(D)	ABC-F type ribosomal protection protein Msr(D)	atb
sanguinis	NA	NA	SAMN09631765	mef(A)	macrolide efflux MFS transporter Mef(A)	atb
sanguinis	NA	NA	SAMN09631765	msr(D)	ABC-F type ribosomal protection protein Msr(D)	atb
sanguinis	NA	NA	SAMN09631767	msr(D)	ABC-F type ribosomal protection protein Msr(D)	atb
sanguinis	NA	NA	SAMN09631767	mef(A)	macrolide efflux MFS transporter Mef(A)	atb
sanguinis	NA	NA	SAMN09631770	tet(M)	tetracycline resistance ribosomal protection protein Tet(M)	atb
sanguinis	NA	NA	SAMN09631771	tet(M)	tetracycline resistance ribosomal protection protein Tet(M)	atb
sanguinis	NA	NA	SAMN09631772	mef(A)	macrolide efflux MFS transporter Mef(A)	atb
sanguinis	NA	NA	SAMN09631772	msr(D)	ABC-F type ribosomal protection protein Msr(D)	atb
sanguinis	NA	NA	SAMN09631773	msr(D)	ABC-F type ribosomal protection protein Msr(D)	atb
sanguinis	NA	NA	SAMN09631773	mef(A)	macrolide efflux MFS transporter Mef(A)	atb
sanguinis	NA	NA	SAMN10478698	tet(M)	tetracycline resistance ribosomal protection protein Tet(M)	atb
sanguinis	NA	NA	SAMN10478698	erm(B)	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)	atb
sanguinis	NA	NA	SAMN20399954	erm(B)	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)	atb
sanguinis	NA	NA	SAMN20399954	tet(M)	tetracycline resistance ribosomal protection protein Tet(M)	atb
sanguinis	NA	NA	SAMN20399955	tet(M)	tetracycline resistance ribosomal protection protein Tet(M)	atb
sanguinis	NA	NA	SAMN20399955	erm(B)	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)	atb
sanguinis	NA	NA	SAMN20399957	tet(M)	tetracycline resistance ribosomal protection protein Tet(M)	atb
sanguinis	NA	NA	SAMEA104055247	NA	NA	atb
sanguinis	NA	NA	SAMEA104138644	NA	NA	atb
sanguinis	NA	NA	SAMEA104138646	NA	NA	atb
sanguinis	NA	NA	SAMEA112750618	NA	NA	atb
sanguinis	NA	NA	SAMEA115092472	NA	NA	atb
sanguinis	NA	NA	SAMEA117660697	NA	NA	atb
sanguinis	NA	NA	SAMEA3882109	NA	NA	atb
sanguinis	NA	NA	SAMEA4928789	NA	NA	atb
sanguinis	NA	NA	SAMEA5192267	NA	NA	atb
sanguinis	NA	NA	SAMEA5192268	NA	NA	atb
sanguinis	NA	NA	SAMEA5192270	NA	NA	atb
sanguinis	NA	NA	SAMEA5192271	NA	NA	atb
sanguinis	NA	NA	SAMEA5192273	NA	NA	atb
sanguinis	NA	NA	SAMEA5192276	NA	NA	atb
sanguinis	NA	NA	SAMEA5192280	NA	NA	atb
sanguinis	NA	NA	SAMEA5192281	NA	NA	atb
sanguinis	NA	NA	SAMEA5192282	NA	NA	atb
sanguinis	NA	NA	SAMEA5192283	NA	NA	atb
sanguinis	NA	NA	SAMEA9956662	NA	NA	atb
sanguinis	NA	NA	SAMN03197408	NA	NA	atb
sanguinis	NA	NA	SAMN09631784	NA	NA	atb
sanguinis	NA	NA	SAMN20399946	NA	NA	atb
sanguinis	NA	NA	SAMN20399956	NA	NA	atb
sanguinis	NA	NA	SAMN20399962	NA	NA	atb
sanguinis	NA	NA	SAMN26876568	NA	NA	atb
sanguinis_G	100cs	sanguinis_G	100Cs-CMPN001x20_260114_LH00793_B23GCKKLT3	erm(B)	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)	rmarvig
sanguinis_G	100cs	sanguinis_G	100Cs-CMPN001x20_260114_LH00793_B23GCKKLT3	tet(M)	tetracycline resistance ribosomal protection protein Tet(M)	rmarvig
sanguinis_G	NA	NA	SAMN09631762	tet(M)	tetracycline resistance ribosomal protection protein Tet(M)	atb
sanguinis_H	59s	sanguinis_H	59s	NA	NA	rmarvig
sanguinis_H	123cs	sanguinis_H	123Cs-CMPN001x34_260114_LH00793_B23GCKKLT3	erm(B)	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)	rmarvig
sanguinis_H	123cs	sanguinis_H	123Cs-CMPN001x34_260114_LH00793_B23GCKKLT3	tet(M)	tetracycline resistance ribosomal protection protein Tet(M)	rmarvig
sanguinis_H	NA	NA	SAMEA5192278	tet(M)	tetracycline resistance ribosomal protection protein Tet(M)	atb
sanguinis_H	NA	NA	SAMEA53086918	msr(D)	ABC-F type ribosomal protection protein Msr(D)	atb
sanguinis_H	NA	NA	SAMEA53086918	mef(A)	macrolide efflux MFS transporter Mef(A)	atb
sanguinis_H	NA	NA	SAMN20399959	tet(M)	tetracycline resistance ribosomal protection protein Tet(M)	atb
sanguinis_H	NA	NA	SAMN20399960	tet(M)	tetracycline resistance ribosomal protection protein Tet(M)	atb
sanguinis_H	NA	NA	SAMN20399961	tet(M)	tetracycline resistance ribosomal protection protein Tet(M)	atb
sanguinis_H	NA	NA	SAMN20399964	tet(M)	tetracycline resistance ribosomal protection protein Tet(M)	atb
sanguinis_H	NA	NA	SAMN20399965	tet(O)	tetracycline resistance ribosomal protection protein Tet(O)	atb
sanguinis_H	NA	NA	SAMEA104055291	NA	NA	atb
sanguinis_H	NA	NA	SAMEA104138647	NA	NA	atb
sanguinis_H	NA	NA	SAMEA10427927	NA	NA	atb
sanguinis_H	NA	NA	SAMEA10428063	NA	NA	atb
sanguinis_H	NA	NA	SAMEA3882117	NA	NA	atb
sanguinis_H	NA	NA	SAMEA3882124	NA	NA	atb
sanguinis_H	NA	NA	SAMEA5192269	NA	NA	atb
sanguinis_H	NA	NA	SAMEA5192275	NA	NA	atb
sanguinis_H	NA	NA	SAMEA5192279	NA	NA	atb
sanguinis_H	NA	NA	SAMEA5192285	NA	NA	atb
sanguinis_H	NA	NA	SAMEA5192286	NA	NA	atb
sanguinis_H	NA	NA	SAMEA5390863	NA	NA	atb
sanguinis_H	NA	NA	SAMEA5390917	NA	NA	atb
sanguinis_H	NA	NA	SAMN09631763	NA	NA	atb
sanguinis_H	NA	NA	SAMN09631774	NA	NA	atb
sanguinis_H	NA	NA	SAMN18980384	NA	NA	atb
sanguinis_H	NA	NA	SAMN20399953	NA	NA	atb
sanguinis_H	NA	NA	SAMN20399958	NA	NA	atb
sanguinis_H	NA	NA	SAMN42177342	NA	NA	atb
sanguinis_H	NA	NA	SAMN42177344	NA	NA	atb
sanguinis_H	NA	NA	SAMN42177345	NA	NA	atb
sanguinis_H	NA	NA	SAMN42177346	NA	NA	atb
sanguinis_H	NA	NA	SAMN42177347	NA	NA	atb
sp001553685	76m	sp001553685	0076m-CMPN001x85_260114_LH00793_B23GCKKLT3	msr(D)	ABC-F type ribosomal protection protein Msr(D)	rmarvig
sp001553685	76m	sp001553685	0076m-CMPN001x85_260114_LH00793_B23GCKKLT3	mef(A)	macrolide efflux MFS transporter Mef(A)	rmarvig
sp001553685	90am	sp001553685	90am	NA	NA	rmarvig
sp001553685	90pim	sp001553685	90pim	NA	NA	rmarvig
sp001553685	NA	NA	SAMEA110129251	tet(32)	tetracycline resistance ribosomal protection protein Tet(32)	atb
sp001553685	NA	NA	SAMEA1886111	mef(A)	macrolide efflux MFS transporter Mef(A)	atb
sp001553685	NA	NA	SAMEA1886111	msr(D)	ABC-F type ribosomal protection protein Msr(D)	atb
sp001553685	NA	NA	SAMEA1886111	tet(M)	tetracycline resistance ribosomal protection protein Tet(M)	atb
sp001553685	NA	NA	SAMN04477560	lsa(C)	ABC-F type ribosomal protection protein Lsa(C)	atb
sp001553685	NA	NA	SAMN04477560	tet(M)	tetracycline resistance ribosomal protection protein Tet(M)	atb
sp001553685	NA	NA	SAMN04477560	mef(A)	macrolide efflux MFS transporter Mef(A)	atb
sp001553685	NA	NA	SAMN04477560	msr(D)	ABC-F type ribosomal protection protein Msr(D)	atb
sp001553685	NA	NA	SAMN16913260	mef(A)	macrolide efflux MFS transporter Mef(A)	atb
sp001553685	NA	NA	SAMN16913260	msr(D)	ABC-F type ribosomal protection protein Msr(D)	atb
sp001553685	NA	NA	SAMEA104113802	NA	NA	atb
sp001556435	79ps	sp001556435	079Ps-CMPN001x41_260114_LH00793_B23GCKKLT3	mef(A)	macrolide efflux MFS transporter Mef(A)	rmarvig
sp001556435	79ps	sp001556435	079Ps-CMPN001x41_260114_LH00793_B23GCKKLT3	msr(D)	ABC-F type ribosomal protection protein Msr(D)	rmarvig
sp001556435	132cs	sp001556435	132Cs-CMPN001x38_260114_LH00793_B23GCKKLT3	lsa(C)	ABC-F type ribosomal protection protein Lsa(C)	rmarvig
sp001556435	132cs	sp001556435	132Cs-CMPN001x38_260114_LH00793_B23GCKKLT3	tet(M)	tetracycline resistance ribosomal protection protein Tet(M)	rmarvig
sp001556435	132cs	sp001556435	132Cs-CMPN001x38_260114_LH00793_B23GCKKLT3	erm(B)	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)	rmarvig
sp001556435	91csv	sp001556435	91Csv-CMPN001x13_260114_LH00793_B23GCKKLT3	mef(A)	macrolide efflux MFS transporter Mef(A)	rmarvig
sp001556435	91csv	sp001556435	91Csv-CMPN001x13_260114_LH00793_B23GCKKLT3	msr(D)	ABC-F type ribosomal protection protein Msr(D)	rmarvig
sp001556435	91csv	sp001556435	91Csv-CMPN001x13_260114_LH00793_B23GCKKLT3	tet(M)	tetracycline resistance ribosomal protection protein Tet(M)	rmarvig
sp001556435	91csv	sp001556435	91Csv-CMPN001x13_260114_LH00793_B23GCKKLT3	erm(B)	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)	rmarvig
sp001556435	NA	NA	SAMEA104703319	msr(D)	ABC-F type ribosomal protection protein Msr(D)	atb
sp001556435	NA	NA	SAMEA104703319	mef(A)	macrolide efflux MFS transporter Mef(A)	atb
sp001556435	NA	NA	SAMEA4362446	msr(D)	ABC-F type ribosomal protection protein Msr(D)	atb
sp001556435	NA	NA	SAMEA4362446	mef(A)	macrolide efflux MFS transporter Mef(A)	atb
sp001556435	NA	NA	SAMEA4362454	msr(D)	ABC-F type ribosomal protection protein Msr(D)	atb
sp001556435	NA	NA	SAMEA4362454	mef(A)	macrolide efflux MFS transporter Mef(A)	atb
sp001556435	NA	NA	SAMEA5379075	msr(D)	ABC-F type ribosomal protection protein Msr(D)	atb
sp001556435	NA	NA	SAMEA5379075	mef(A)	macrolide efflux MFS transporter Mef(A)	atb
sp001556435	NA	NA	SAMEA6160297	msr(D)	ABC-F type ribosomal protection protein Msr(D)	atb
sp001556435	NA	NA	SAMEA6160297	mef(A)	macrolide efflux MFS transporter Mef(A)	atb
sp001556435	NA	NA	SAMEA7117751	erm(B)	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)	atb
sp001556435	NA	NA	SAMEA7117751	tet(M)	tetracycline resistance ribosomal protection protein Tet(M)	atb
sp001556435	NA	NA	SAMEA7510350	msr(D)	ABC-F type ribosomal protection protein Msr(D)	atb
sp001556435	NA	NA	SAMEA7510350	mef(A)	macrolide efflux MFS transporter Mef(A)	atb
sp001556435	NA	NA	SAMN03197330	mef(A)	macrolide efflux MFS transporter Mef(A)	atb
sp001556435	NA	NA	SAMN03197330	msr(D)	ABC-F type ribosomal protection protein Msr(D)	atb
sp001556435	NA	NA	SAMN03197330	erm(B)	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)	atb
sp001556435	NA	NA	SAMN03197330	tet(M)	tetracycline resistance ribosomal protection protein Tet(M)	atb
sp001556435	NA	NA	SAMN04480035	erm(B)	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)	atb
sp001556435	NA	NA	SAMN04480035	tet(M)	tetracycline resistance ribosomal protection protein Tet(M)	atb
sp001556435	NA	NA	SAMN04498619	msr(D)	ABC-F type ribosomal protection protein Msr(D)	atb
sp001556435	NA	NA	SAMN04498619	mef(A)	macrolide efflux MFS transporter Mef(A)	atb
sp001556435	NA	NA	SAMN04875577	erm(B)	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)	atb
sp001556435	NA	NA	SAMN04875577	tet(M)	tetracycline resistance ribosomal protection protein Tet(M)	atb
sp001556435	NA	NA	SAMN07563134	tet(M)	tetracycline resistance ribosomal protection protein Tet(M)	atb
sp001556435	NA	NA	SAMN07563134	lsa(C)	ABC-F type ribosomal protection protein Lsa(C)	atb
sp001556435	NA	NA	SAMN07563134	msr(D)	ABC-F type ribosomal protection protein Msr(D)	atb
sp001556435	NA	NA	SAMN07563134	mef(A)	macrolide efflux MFS transporter Mef(A)	atb
sp001556435	NA	NA	SAMN07638970	msr(D)	ABC-F type ribosomal protection protein Msr(D)	atb
sp001556435	NA	NA	SAMN07638970	mef(A)	macrolide efflux MFS transporter Mef(A)	atb
sp001556435	NA	NA	SAMN11849394	mef(A)	macrolide efflux MFS transporter Mef(A)	atb
sp001556435	NA	NA	SAMN11849394	msr(D)	ABC-F type ribosomal protection protein Msr(D)	atb
sp001556435	NA	NA	SAMN11849395	msr(D)	ABC-F type ribosomal protection protein Msr(D)	atb
sp001556435	NA	NA	SAMN11849395	mef(A)	macrolide efflux MFS transporter Mef(A)	atb
sp001556435	NA	NA	SAMN11849396	msr(D)	ABC-F type ribosomal protection protein Msr(D)	atb
sp001556435	NA	NA	SAMN11849396	mef(A)	macrolide efflux MFS transporter Mef(A)	atb
sp001556435	NA	NA	SAMN11849404	mef(A)	macrolide efflux MFS transporter Mef(A)	atb
sp001556435	NA	NA	SAMN11849404	msr(D)	ABC-F type ribosomal protection protein Msr(D)	atb
sp001556435	NA	NA	SAMN11849406	msr(D)	ABC-F type ribosomal protection protein Msr(D)	atb
sp001556435	NA	NA	SAMN11849406	mef(A)	macrolide efflux MFS transporter Mef(A)	atb
sp001556435	NA	NA	SAMN11849407	mef(A)	macrolide efflux MFS transporter Mef(A)	atb
sp001556435	NA	NA	SAMN11849407	msr(D)	ABC-F type ribosomal protection protein Msr(D)	atb
sp001556435	NA	NA	SAMN11849410	msr(D)	ABC-F type ribosomal protection protein Msr(D)	atb
sp001556435	NA	NA	SAMN11849410	mef(A)	macrolide efflux MFS transporter Mef(A)	atb
sp001556435	NA	NA	SAMN11849412	mef(A)	macrolide efflux MFS transporter Mef(A)	atb
sp001556435	NA	NA	SAMN11849412	msr(D)	ABC-F type ribosomal protection protein Msr(D)	atb
sp001556435	NA	NA	SAMN11849413	mef(A)	macrolide efflux MFS transporter Mef(A)	atb
sp001556435	NA	NA	SAMN11849413	msr(D)	ABC-F type ribosomal protection protein Msr(D)	atb
sp001556435	NA	NA	SAMN11849414	msr(D)	ABC-F type ribosomal protection protein Msr(D)	atb
sp001556435	NA	NA	SAMN11849414	mef(A)	macrolide efflux MFS transporter Mef(A)	atb
sp001556435	NA	NA	SAMN11849415	mef(A)	macrolide efflux MFS transporter Mef(A)	atb
sp001556435	NA	NA	SAMN11849415	msr(D)	ABC-F type ribosomal protection protein Msr(D)	atb
sp001556435	NA	NA	SAMN11849416	msr(D)	ABC-F type ribosomal protection protein Msr(D)	atb
sp001556435	NA	NA	SAMN11849416	mef(A)	macrolide efflux MFS transporter Mef(A)	atb
sp001556435	NA	NA	SAMN11849420	msr(D)	ABC-F type ribosomal protection protein Msr(D)	atb
sp001556435	NA	NA	SAMN11849420	mef(A)	macrolide efflux MFS transporter Mef(A)	atb
sp001556435	NA	NA	SAMN11849427	mef(A)	macrolide efflux MFS transporter Mef(A)	atb
sp001556435	NA	NA	SAMN11849427	msr(D)	ABC-F type ribosomal protection protein Msr(D)	atb
sp001556435	NA	NA	SAMN23168446	msr(D)	ABC-F type ribosomal protection protein Msr(D)	atb
sp001556435	NA	NA	SAMN23168446	mef(A)	macrolide efflux MFS transporter Mef(A)	atb
sp001556435	NA	NA	SAMN26876595	msr(D)	ABC-F type ribosomal protection protein Msr(D)	atb
sp001556435	NA	NA	SAMN26876595	mef(A)	macrolide efflux MFS transporter Mef(A)	atb
sp001556435	NA	NA	SAMN30469915	msr(D)	ABC-F type ribosomal protection protein Msr(D)	atb
sp001556435	NA	NA	SAMN30469915	mef(A)	macrolide efflux MFS transporter Mef(A)	atb
sp001556435	NA	NA	SAMN30578098	aac(6')-Ie/aph(2'')-Ia	bifunctional aminoglycoside N-acetyltransferase AAC(6')-Ie/aminoglycoside O-phosphotransferase APH(2'')-Ia	atb
sp001556435	NA	NA	SAMN30578098	erm(B)	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)	atb
sp001556435	NA	NA	SAMN30578098	tet(M)	tetracycline resistance ribosomal protection protein Tet(M)	atb
sp001556435	NA	NA	SAMN30578099	tet(M)	tetracycline resistance ribosomal protection protein Tet(M)	atb
sp001556435	NA	NA	SAMN30578099	erm(B)	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)	atb
sp001556435	NA	NA	SAMN30578099	aac(6')-Ie/aph(2'')-Ia	bifunctional aminoglycoside N-acetyltransferase AAC(6')-Ie/aminoglycoside O-phosphotransferase APH(2'')-Ia	atb
sp001556435	NA	NA	SAMN30578100	tet(M)	tetracycline resistance ribosomal protection protein Tet(M)	atb
sp001556435	NA	NA	SAMN30578100	erm(B)	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)	atb
sp001556435	NA	NA	SAMN30578101	erm(B)	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)	atb
sp001556435	NA	NA	SAMN30578101	tet(M)	tetracycline resistance ribosomal protection protein Tet(M)	atb
sp001556435	NA	NA	SAMN41327426	mef(A)	macrolide efflux MFS transporter Mef(A)	atb
sp001556435	NA	NA	SAMN41327426	msr(D)	ABC-F type ribosomal protection protein Msr(D)	atb
sp001556435	NA	NA	SAMN41328512	mef(A)	macrolide efflux MFS transporter Mef(A)	atb
sp001556435	NA	NA	SAMN41328512	msr(D)	ABC-F type ribosomal protection protein Msr(D)	atb
sp001556435	NA	NA	SAMN41328512	tet(M)	tetracycline resistance ribosomal protection protein Tet(M)	atb
sp001556435	NA	NA	SAMN41328580	msr(D)	ABC-F type ribosomal protection protein Msr(D)	atb
sp001556435	NA	NA	SAMN41328580	mef(A)	macrolide efflux MFS transporter Mef(A)	atb
sp001556435	NA	NA	SAMN41328580	tet(M)	tetracycline resistance ribosomal protection protein Tet(M)	atb
sp001556435	NA	NA	SAMN41328620	mef(A)	macrolide efflux MFS transporter Mef(A)	atb
sp001556435	NA	NA	SAMN41328620	msr(D)	ABC-F type ribosomal protection protein Msr(D)	atb
sp001556435	NA	NA	SAMN41328620	tet(M)	tetracycline resistance ribosomal protection protein Tet(M)	atb
sp001556435	NA	NA	SAMN41328701	mef(A)	macrolide efflux MFS transporter Mef(A)	atb
sp001556435	NA	NA	SAMN41328701	msr(D)	ABC-F type ribosomal protection protein Msr(D)	atb
sp001556435	NA	NA	SAMN41329018	msr(D)	ABC-F type ribosomal protection protein Msr(D)	atb
sp001556435	NA	NA	SAMN41329018	mef(A)	macrolide efflux MFS transporter Mef(A)	atb
sp001556435	NA	NA	SAMN41329462	msr(D)	ABC-F type ribosomal protection protein Msr(D)	atb
sp001556435	NA	NA	SAMN41329462	mef(A)	macrolide efflux MFS transporter Mef(A)	atb
sp001556435	NA	NA	SAMN41329462	lsa(C)	ABC-F type ribosomal protection protein Lsa(C)	atb
sp001556435	NA	NA	SAMN41594762	msr(D)	ABC-F type ribosomal protection protein Msr(D)	atb
sp001556435	NA	NA	SAMN41594762	mef(A)	macrolide efflux MFS transporter Mef(A)	atb
sp001556435	NA	NA	SAMN41594763	msr(D)	ABC-F type ribosomal protection protein Msr(D)	atb
sp001556435	NA	NA	SAMN41594763	mef(A)	macrolide efflux MFS transporter Mef(A)	atb
sp001556435	NA	NA	SAMN41594764	msr(D)	ABC-F type ribosomal protection protein Msr(D)	atb
sp001556435	NA	NA	SAMN41594764	mef(A)	macrolide efflux MFS transporter Mef(A)	atb
sp001556435	NA	NA	SAMEA104042163	NA	NA	atb
sp001556435	NA	NA	SAMEA104138629	NA	NA	atb
sp001556435	NA	NA	SAMEA104138639	NA	NA	atb
sp001556435	NA	NA	SAMEA5390855	NA	NA	atb
sp001556435	NA	NA	SAMEA7510351	NA	NA	atb
sp001556435	NA	NA	SAMEA9956663	NA	NA	atb
sp001556435	NA	NA	SAMN16357214	NA	NA	atb
sp001556435	NA	NA	SAMN30098130	NA	NA	atb
sp001556435	NA	NA	SAMN38063063	NA	NA	atb
sp001556435	NA	NA	SAMN41082110	NA	NA	atb
sp001556435	NA	NA	SAMN41328020	NA	NA	atb
sp001808705	110cm	sp001808705	110Cm-CMPN001x27_260114_LH00793_B23GCKKLT3	erm(B)	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)	rmarvig
sp001808705	110cm	sp001808705	110Cm-CMPN001x27_260114_LH00793_B23GCKKLT3	tet(M)	tetracycline resistance ribosomal protection protein Tet(M)	rmarvig
sp001808705	110cm	sp001808705	110Cm-CMPN001x27_260114_LH00793_B23GCKKLT3	lsa(C)	ABC-F type ribosomal protection protein Lsa(C)	rmarvig
sp001808705	110cm	sp001808705	110Cm-CMPN001x27_260114_LH00793_B23GCKKLT3	msr(D)	ABC-F type ribosomal protection protein Msr(D)	rmarvig
sp001808705	110cm	sp001808705	110Cm-CMPN001x27_260114_LH00793_B23GCKKLT3	mef(A)	macrolide efflux MFS transporter Mef(A)	rmarvig
sp001808705	NA	NA	SAMEA104151610	msr(D)	ABC-F type ribosomal protection protein Msr(D)	atb
sp001808705	NA	NA	SAMEA104151610	mef(A)	macrolide efflux MFS transporter Mef(A)	atb
sp001808705	NA	NA	SAMEA104151611	mef(A)	macrolide efflux MFS transporter Mef(A)	atb
sp001808705	NA	NA	SAMEA104151611	msr(D)	ABC-F type ribosomal protection protein Msr(D)	atb
sp001808705	NA	NA	SAMEA104151622	mef(A)	macrolide efflux MFS transporter Mef(A)	atb
sp001808705	NA	NA	SAMEA104151622	msr(D)	ABC-F type ribosomal protection protein Msr(D)	atb
sp001808705	NA	NA	SAMEA111503389	tet(32)	tetracycline resistance ribosomal protection protein Tet(32)	atb
sp001808705	NA	NA	SAMEA111503389	mef(A)	macrolide efflux MFS transporter Mef(A)	atb
sp001808705	NA	NA	SAMEA111503389	msr(D)	ABC-F type ribosomal protection protein Msr(D)	atb
sp001808705	NA	NA	SAMN04477510	mef(A)	macrolide efflux MFS transporter Mef(A)	atb
sp001808705	NA	NA	SAMN04477510	msr(D)	ABC-F type ribosomal protection protein Msr(D)	atb
sp001808705	NA	NA	SAMN16951220	msr(D)	ABC-F type ribosomal protection protein Msr(D)	atb
sp001808705	NA	NA	SAMN16951220	mef(A)	macrolide efflux MFS transporter Mef(A)	atb
sp001808705	NA	NA	SAMN16951220	erm(B)	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)	atb
sp001808705	NA	NA	SAMEA104138589	NA	NA	atb
sp001813295	141ap	sp001813295	141Ap-CMPN001x66_260114_LH00793_B23GCKKLT3	tetA(46)	tetracycline efflux ABC transporter Tet(46) subunit A	rmarvig
sp001813295	141ap	sp001813295	141Ap-CMPN001x66_260114_LH00793_B23GCKKLT3	tetB(46)	tetracycline efflux ABC transporter Tet(46) subunit B	rmarvig
sp001813295	141ap	sp001813295	141Ap-CMPN001x66_260114_LH00793_B23GCKKLT3	tet(M)	tetracycline resistance ribosomal protection protein Tet(M)	rmarvig
sp001813295	141ap	sp001813295	141Ap-CMPN001x66_260114_LH00793_B23GCKKLT3	erm(B)	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)	rmarvig
sp001813295	NA	NA	SAMN04480066	tetB(46)	tetracycline efflux ABC transporter Tet(46) subunit B	atb
sp001813295	NA	NA	SAMN04480066	tetA(46)	tetracycline efflux ABC transporter Tet(46) subunit A	atb
sp001813295	NA	NA	SAMN04480066	erm(B)	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)	atb
sp001813295	NA	NA	SAMN04480066	tet(M)	tetracycline resistance ribosomal protection protein Tet(M)	atb
sp900555155	48m	sp900555155	0048m-CMPN001x79_260114_LH00793_B23GCKKLT3	mef(A)	macrolide efflux MFS transporter Mef(A)	rmarvig
sp900555155	48m	sp900555155	0048m-CMPN001x79_260114_LH00793_B23GCKKLT3	msr(D)	ABC-F type ribosomal protection protein Msr(D)	rmarvig
sp900555155	NA	NA	SAMEA104055233	tet(M)	tetracycline resistance ribosomal protection protein Tet(M)	atb
sp900766505	53ap	sp900766505	053Ap-CMPN001x52_260114_LH00793_B23GCKKLT3	tetA(46)	tetracycline efflux ABC transporter Tet(46) subunit A	rmarvig
sp900766505	53ap	sp900766505	053Ap-CMPN001x52_260114_LH00793_B23GCKKLT3	tetB(46)	tetracycline efflux ABC transporter Tet(46) subunit B	rmarvig
sp900766505	66pp	sp900766505	066Pp-CMPN001x40_260114_LH00793_B23GCKKLT3	mef(A)	macrolide efflux MFS transporter Mef(A)	rmarvig
sp900766505	66pp	sp900766505	066Pp-CMPN001x40_260114_LH00793_B23GCKKLT3	msr(D)	ABC-F type ribosomal protection protein Msr(D)	rmarvig
sp900766505	66pp	sp900766505	066Pp-CMPN001x40_260114_LH00793_B23GCKKLT3	tetB(46)	tetracycline efflux ABC transporter Tet(46) subunit B	rmarvig
sp900766505	66pp	sp900766505	066Pp-CMPN001x40_260114_LH00793_B23GCKKLT3	tetA(46)	tetracycline efflux ABC transporter Tet(46) subunit A	rmarvig
sp900766505	66pp	sp900766505	066Pp-CMPN001x40_260114_LH00793_B23GCKKLT3	tet(O)	tetracycline resistance ribosomal protection protein Tet(O)	rmarvig
sp900766505	NA	NA	SAMEA104042165	tetA(46)	tetracycline efflux ABC transporter Tet(46) subunit A	atb
sp900766505	NA	NA	SAMEA104042165	tetB(46)	tetracycline efflux ABC transporter Tet(46) subunit B	atb
sp900766505	NA	NA	SAMEA104138663	tetA(46)	tetracycline efflux ABC transporter Tet(46) subunit A	atb
